keyword,location,title,address,phone,website,rating,reviews,place_id,data_id,needs_scraping,email,facebook,instagram,linkedin,youtube,twitter,tiktok,scrape_status
kitchen contractors,07723,Design Line Kitchens,"Sea Girt, NJ",(732) 449-6760,http://www.designlinekitchens.com/,4.7,106,1625555217657336494,,NO,,https://www.facebook.com/DesignLineKitchens,https://www.instagram.com/designlinekitchens,,,https://twitter.com/NJBestKitchens,,success
interior designers,07711,JN INTERIORS,"Lakewood, NJ",(732) 503-8686,https://www.jninteriors.design/,5.0,13,12355237593101050709,,NO,"filler@godaddy.comBookingsMy, filler@godaddy.comHomeServicesPortfolioSpec, yanky@jninteriors.designHoursMonday",,https://www.instagram.com/jninteriors.design?igshid=YmMyMTA2M2Y=,https://www.linkedin.com/in/yanky-nussenzweig-566462115,,,,success
architects,19041,"OOMBRA Architects, LLC","Philadelphia, PA",(267) 741-0007,https://www.oombra.com/,5.0,2,17509993770189956136,,NO,,,https://www.instagram.com/oombra.architects/?hl=en,,,,,success
property developers,11568,Skyline Development Corp,"Rockville Centre, NY",(917) 426-6737,https://skylinedevcorp.com/,5.0,1,4195462147685387553,,NO,"Info@SkylineDevCorp.com, info@skylinedevcorp.com",https://www.facebook.com/SkylineDevCorp/,https://www.instagram.com/skylinedevcorp/,,https://www.youtube.com/channel/UC3WgkPLDrBGzDDYXzPsVn5g,,,success
general contractors,19035,A Sanchez Contractors Inc,"Levittown, PA",(267) 386-5570,http://www.asanchezcontractorsinc.com/,4.9,46,1728164652777027277,,NO,albeto0957@gmail.com,,,,,,,success
residential home builders,07723,Monetti Robert L Custom Builder,"Point Pleasant, NJ",(732) 223-7949,http://monettibuilt.net/,5.0,18,1885002298809890413,,NO,"732.223.7858info@monettibuilt.net, info@monettibuilt.net",https://www.facebook.com/monettibuilt,https://www.instagram.com/monettibuilt/,https://www.linkedin.com/pub/robert-monetti/a/318/919,,,,success
home builders,19085,Dessau Modular,"Wayne, PA",(610) 550-8658,http://www.dessaumodular.com/,,,3949645670338330528,,NO,8658info@dessaumodular.com,,https://www.instagram.com/dessaumodular/,https://www.linkedin.com/company/dessau-modular/,,,,success
remodeling contractors,11568,Baldwin Brothers Construction & Architectural Services,"Baldwin, NY",(516) 920-6157,http://baldwinbrothersny.com/,5.0,15,9549329830371466674,,NO,,,,,,,,404
interior designers,19041,Diane Bishop Interiors LLC,"Gwynedd, PA",(215) 619-2999,http://www.dianebishopinteriors.com/,4.9,34,17954902035085084123,,NO,439-6754Mila@DianeBishopInteriors.com,https://www.facebook.com/p/Diane-Bishop-Interiors-100048065484764/,https://www.instagram.com/p/DVJawaQDafB/,https://www.linkedin.com/company/diane-bishop-interiors/about/,,,,success
property developers,11568,Park Developers,"Great Neck, NY",(212) 655-5420,https://www.park-developers.com/,5.0,1,8967776030294353977,,NO,,,,,,,,success
home builders,19085,Rockwell Custom,"Wayne, PA",(484) 445-4310,http://www.rockwellcustom.com/,4.4,80,8651297261908987190,,NO,,https://www.facebook.com/pages/Rockwell-Custom-Homes/267562040049242,https://www.instagram.com/rockwell_custom/,,,,,success
property developers,07620,"The Gill Group, Top New Jersey Real Estate Team - ""Go With Gill""","Ridgewood, NJ",(201) 888-2900,http://www.gowithgill.com/,5.0,213,4507394869616201718,,NO,info@gowithgill.com,https://www.facebook.com/gowithgill/,https://www.instagram.com/gowithgill/,https://www.linkedin.com/company/the-gill-group/,https://www.youtube.com/channel/UCzJlYLb-n62VhTkhALNokKw?view_as=subscriber,,https://www.tiktok.com/@nj_real_estate_team,success
residential home builders,07723,Lead Dog Custom Homes,"Red Bank, NJ",(732) 747-3553,http://www.leaddogcustomhomes.com/,4.7,15,3936828572288075235,,NO,michael@leaddogcustomhomes.com,https://www.facebook.com/pages/Lead-Dog-Custom-Homes/356281254477795,,,,,,success
general contractors,19035,JJ & Sons General Construction LLC,,(610) 239-1913,http://www.jjsonsllc.com/,5.0,27,9779798358120603120,,NO,jjsons1@yahoo.com,https://www.facebook.com/jjandsonsgeneralconstruction,https://www.instagram.com/jjsonsllc,,,,,success
kitchen contractors,07078,Mudosi Kitchen and Bath,"Parsippany, NJ",(201) 252-4488,https://mudosikitchenandbath.com/,4.9,235,4211078544150202839,,NO,"info@mudosikitchenandbath.com, oakland@mudosikitchenandbath.com",https://www.facebook.com/mudosikitchenandbath/,https://www.instagram.com/mudosikitchenbath/,https://www.linkedin.com/company/mudosi-kitchen-bath/,https://www.youtube.com/@mudosikitchenandbath,,https://www.tiktok.com/@mudosikitchenandbath,success
architects,11568,Howard P. Curtis Architect,,(516) 997-3897,https://hpcarcht.com/,5.0,1,14227313553540954608,,NO,hpc25@verizon.net,https://www.facebook.com/pages/category/Architectural-Designer/Howard-P-Curtis-Architect-PC-191819757519168/,,,,,,success
architects,11962,"Zwirko, Ortmann & Hugo Architects, P.C.","Amagansett, NY",(631) 324-1088,http://www.zoharchitects.com/,,,3518762829829592799,,NO,,https://www.facebook.com/zoharchitects/,https://www.instagram.com/zoh_architects/,https://www.linkedin.com/company/zwirko-ortmann-hugo-architects/,,,,success
architects,19035,MaMo Architects,"Ardmore, PA",(484) 412-8117,https://www.mamoarch.com/,5.0,5,14077240586987344175,,NO,Contactinfo@mamoarch.com,,,,,,,success
interior designers,07711,Colleen Rosar Design,"Brielle, NJ",(732) 889-8182,http://www.commonwealthshop.com/,4.7,14,2119243274546317640,,NO,,,http://instagram.com/commonwealthshop,,,,,success
residential home builders,07723,Heritage Builders,"Little Silver, NJ",(732) 813-0298,https://www.heritagebuildersnj.com/?utm_source=Google&utm_medium=cpc,4.9,342,12036287616442975783,,NO,info@heritagebuildersnj.com,https://www.facebook.com/HeritageBuildersNJ/,https://www.instagram.com/HeritageBuildersNJ/,,http://www.youtube.com/@Heritagebuildersnj,,https://tiktok.com/@heritagebuildersnj,success
property developers,07620,Adler Development,"Edison, NJ",(732) 225-5000,http://www.adlerdev.com/,,,10220593106463567212,,NO,info@adlerdev.com,,,,,,,success
home builders,19085,"LHI Remodeling, Carpentry & Painting","Wayne, PA",(484) 905-2411,https://luxuryhomeimprovements.com/,5.0,259,5353860572610031660,,NO,info@luxuryhomeimprovements.com,https://www.facebook.com/LuxuryHomeImprovementsInc/,https://www.instagram.com/luxuryhomeimprovements/,,,,https://www.tiktok.com/@luxury_home_improvements,success
general contractors,19035,"Rovive General Contracting, LLC",,(215) 651-6264,http://www.rovivegc.com/,5.0,4,4630045943837488464,,NO,info@rovivepropertycare.com,,http://www.instagram.com/rovivecares,,,,,success
architects,07620,Paredes-Grube Architecture,"Glen Rock, NJ",(201) 444-6003,http://www.p-garchitecture.com/,5.0,35,1666270100351032850,,NO,,https://www.facebook.com/pgarchitecture/,https://www.instagram.com/paredesgrubearchitecture/,https://www.linkedin.com/in/xiomara-paredes-73809221/,,,,success
property developers,11568,Flame Management LLC,"Westbury, NY",(516) 248-8485,https://www.flamemgt.com/,5.0,2,11022947405125420460,,NO,,,,,,,,403
kitchen contractors,07078,By Design Kitchen & Bath llc,"Millburn, NJ",(201) 892-7649,http://www.bydesignkitchenandbath.com/,5.0,15,10815896094706328097,,NO,"ruchi@bydesignkitchenandbath.com, ruchi@bydesignkitchenandbath.comThanks",,,,,,,success
general contractors,07078,Premier Construction & Renovation Systems LLC,"Millburn, NJ",(973) 376-1742,http://www.pcrsllcnj.com/,4.8,16,9781052213040948780,,NO,,https://www.facebook.com/Premier-Construction-Renovation-Systems-100473572566482,https://www.instagram.com/pcrsnj/,,,,,success
interior designers,19041,"Inspired By Design, LLC","Huntingdon Valley, PA",(267) 909-4003,http://www.inspiredbydesign.info/,5.0,14,10937840985347266203,,NO,michelle@inspiredbydesign.infobottom,https://www.facebook.com/InspiredByDesignLLC/?ref=br_rs,https://www.instagram.com/inspiredbydesignllc/,https://www.linkedin.com/in/michelleschaffel/,,,https://www.tiktok.com/@inspiredbydesignphilly,success
remodeling contractors,11568,Shoreline Remodeling corp,"Copiague, NY",(631) 539-1267,https://shorelineremodelingli.com/,5.0,28,401304802905239426,,NO,"539-1267Shorelineremodeling.info@gmail.com, Shorelineremodeling.info@gmail.comPhone",,,,,,,success
general contractors,07078,STS Contractors,"Sparta, NJ",(908) 763-6920,http://stscontractorsnj.com/,4.9,53,1302895199249851355,,NO,07871INFO@STSCONTRACTORSNJ.COM,https://www.facebook.com/stscontractorsnj,https://www.instagram.com/stscontractorsnj/,https://www.linkedin.com/in/sts-contractors-b05a93257/,https://www.youtube.com/channel/UCTHEyMspny1mPyfvLsDsPSg,https://twitter.com/stscontractorsn,,success
interior designers,07711,LT Designs,,(347) 739-4445,http://laurentobiasdesigns.com/,5.0,3,15673140781327398537,,NO,,https://www.facebook.com/shopify,https://instagram.com/shopify,,,,,success
architects,11976,Oza Studio Architecture,"Bridgehampton, NY",(631) 808-3036,https://www.oza-studio.com/,5.0,5,17124312165595274359,,NO,631-808-3036hello@oza-studio.com,,https://www.instagram.com/oza_studio_architects/,,,,,success
property developers,07620,Alpert Group LLC,"Fort Lee, NJ",(201) 886-7800,https://www.thealpertgroup.com/,1.4,9,4411030526641846757,,NO,info@thealpertgroup.com,,,,,,,success
architects,08202,"Architecture by Haryslak, LLC","Avalon, NJ",(609) 368-5550,https://www.facebook.com/AbyHJerseyShore/,,,8587628988316721386,,NO,,https://www.facebook.com/login/device-based/regular/login/?login_attempt=1&next=https%3A%2F%2Fwww.facebook.com%2FAbyHJerseyShore%2F,,,,,,success
property developers,11568,Liberty Builder,"Westbury, NY",(516) 888-0888,https://www.libertybuilder.com/,4.0,1,10009874128804280724,,NO,LibertyPremierBuilder@gmail.com,https://www.facebook.com/wix,,https://www.linkedin.com/company/wix-com,,,,success
kitchen contractors,07078,Kitchen Expressions,"Summit, NJ",(908) 273-4442,https://kitchenexpressions.com/,4.6,9,5192283945394434403,,NO,,https://www.facebook.com/KitchenExpressionsNJ/,,,,,,success
property developers,07620,Alkova Companies,"Alpine, NJ",(201) 405-0202,http://www.alkova.com/,,,2295143013834582735,,NO,,,,,,,,success
interior designers,07711,B&G Home,"Asbury Park, NJ",(908) 220-1701,http://www.bandghome.com/,5.0,3,930609445930441597,,NO,,,,,,,,success
interior designers,19041,Far Studio,"Bryn Mawr, PA",(610) 420-4221,https://www.farstudio.com/,4.9,29,3101371168945692073,,NO,HELLO@FARSTUDIO.COM,,https://www.instagram.com/far_studio_/?hl=en,,,,,success
residential home builders,07723,Monmouth Custom Builders,"Deal, NJ",(732) 517-0400,http://www.monmouthcustombuilders.com/,3.6,24,5774116924873939671,,NO,"dialogue.sales@monmouthcustom.com, sales@monmouthcustom.com",,,,,,,success
architects,07078,MDH Architecture & Design,,(973) 370-4958,http://mdharchitecture.com/,5.0,22,3853518127099405660,,NO,973-370-4958Studio@MDHarch.comInstagramMDH,,https://www.instagram.com/mdharchitecture,,,,,success
general contractors,08247,"Cape May Contracting, Inc.","West Cape May, NJ",(609) 884-0300,http://www.capemaycontracting.com/,4.7,12,4173845750588991797,,NO,,https://www.facebook.com/CapeMayCon/?show_switched_toast=0&show_invite_to_follow=0&show_switched_tooltip=0&show_podcast_settings=0&show_community_review_changes=0&show_community_rollback=0&show_follower_visibility_disclosure=0,https://www.instagram.com/capemaycontracting/,,,,,success
general contractors,08247,Cove Contracting LLC,"North Cape May, NJ",(609) 878-0900,http://covecontractingllc.com/,5.0,5,13313535235185832690,,NO,,,https://www.instagram.com/Covecontracting,,,,,success
architects,07723,Earl Jackson Architecture Workshop,"Allenhurst, NJ",(732) 686-1968,https://www.earljacksonarchitecture.com/,5.0,1,13411563431687788342,,NO,info@earljacksonworkshop.com,,https://www.instagram.com/e4art/,,,https://twitter.com/ejaworkshop,,success
architects,08247,OSK Design Partners,"Stone Harbor, NJ",(856) 854-0580,https://www.oskdp.com/,,,9300128569031759416,,NO,"856.854.0580info@oskdp.comMain, design856.854.0580info@oskdp.comMain, info@oskdp.com",https://www.facebook.com/p/OSK-Design-Partners-100063857280643/,https://www.instagram.com/oskdesignpartners/,,,,,success
property developers,07620,"David A Michael, Realtor","Closter, NJ",(551) 265-4761,http://davidmichael.cbintouch.com/,4.9,15,13472680255266821750,,NO,,,,,,,,403
remodeling contractors,11568,Rebel Construction,"Commack, NY",(631) 833-2130,http://buildrebel.com/,5.0,31,11599775363311367042,,NO,info@buildrebel.com,https://www.facebook.com/buildrebel,https://www.instagram.com/rebelconstructionny/,https://www.linkedin.com/company/rebel-construction-incorporated/,,,,success
general contractors,19035,D2 Contracting LLC,,(215) 629-6172,https://www.d2contractingllc.com/,5.0,24,9973604497244479007,,NO,contact@d2contractingllc.com,https://www.facebook.com/p/D2-Contracting-LLC-100087744585728/,https://www.instagram.com/d2contractingllc/,,,,,success
home builders,19041,Pro Build,,(215) 966-9722,https://www.probuildpa.com/,5.0,19,14279759051621177677,,NO,"probuildpa@gmail.com, probuildpa@gmail.comOperations",https://www.facebook.com/profile.php?id=61565782899497,,,,,,success
kitchen contractors,07078,Neff of Short Hills- Short Hills Design Studio-Short Hills in and out Design Studio,"Millburn, NJ",(973) 467-1818,http://shorthillsdesignstudio.com/,5.0,1,12693909442966046290,,NO,info@shorthillsdesignstudio.comSendSuccess,https://www.facebook.com/neffkitchens.shorthills,,https://www.linkedin.com/in/yossry-zaky-9abb6870?trk=hp-identity-photo,,,,success
home builders,11568,Pre-Fab Modular & Additions Home Builders | East Coast Dormer Inc,"Bethpage, NY",(516) 726-1040,https://eastcoastmodulardormers.com/,5.0,31,4508004073756122174,,NO,,,,,,,,success
home builders,11568,"Prestige Custom Building & Construction, Inc.","Albertson, NY",(516) 490-2444,http://prestigecustom.com/,5.0,18,4906580252268583564,,NO,lgolan@prestigecustom.com,https://www.facebook.com/prestigecustom/,https://www.instagram.com/prestige_custombuilding/,,,,,success
general contractors,08247,"Levi Construction General Contractors, LLC","Egg Harbor Township, NJ",(609) 335-7373,https://leviconstructionllc.com/,4.9,31,2856988407321142017,,NO,,http://www.facebook.com/leviconstructiongroup609,,,,,,success
interior designers,19041,Interiors by Ashley,"Dresher, PA",(314) 494-8733,http://www.interiorsbyashleyg.com/,5.0,12,13796576414348011474,,NO,Emailashley@interiorsbyashleyg.com,https://www.facebook.com/interiorsbyashleyg,https://www.instagram.com/interiorsbyashleyg,,,,,success
home builders,19085,Rockwell Custom Homes,"Wayne, PA",(610) 642-1113,https://rockwellcustom.com/,5.0,2,17923461584062501793,,NO,,https://www.facebook.com/pages/Rockwell-Custom-Homes/267562040049242,https://www.instagram.com/rockwell_custom/,,,,,success
property developers,07620,Quality Homes Real Estate,"Teaneck, NJ",(201) 833-6001,https://qualityhomesre.com/home,5.0,1,6796084959783796323,,NO,,,,,,,,404
interior designers,07711,Design MACS,"Hoboken, NJ",(201) 855-6523,http://www.designmacs.com/,5.0,15,15726767937959162298,,NO,,https://www.facebook.com/DesignMacs/,https://www.instagram.com/designmacs/,,,,,success
home builders,19085,Paolino Development,"Villanova, PA",(610) 688-3456,http://paolinodevelopment.com/,5.0,3,10474497975527475530,,NO,,,,,,,,403
architects,19041,USA Architects,"Philadelphia, PA",(215) 904-4597,http://www.usaarchitects.com/,5.0,3,8669363938388385474,,NO,,https://www.facebook.com/USA-Architects-133050246748335/,https://www.instagram.com/usaarchitects/,https://www.linkedin.com/company/usa-architects-planners---interior-designers,,,,success
interior designers,19041,Michele Plachter Design,"Philadelphia, PA",(215) 518-9912,https://micheleplachter.com/,5.0,10,1108252153018371011,,NO,"Emailinfo@micheleplachter.comPhone, INFO@micheleplachter.comPhone",https://www.facebook.com/profile.php?id=100063456645954,http://www.instagram.com/micheleplachterdesign,,,,,success
home builders,19085,Milano DeZign & Build,"Wayne, PA",(484) 367-7595,http://www.milanodezign.com/,4.9,67,5356094835871454624,,NO,contact@milanodezign.comAREAS,https://www.facebook.com/MilanoDezignUS/,https://www.instagram.com/milanodezignbuild,,,,,success
general contractors,19035,PHS General Contractor Philadelphia,"Philadelphia, PA",(267) 554-3618,http://phsgeneralcontractorphiladelphia.com/,5.0,71,10793551037895717348,,NO,phs@phillyconstructionmgmt.com,https://www.facebook.com/phillyhouseservices/,https://www.instagram.com/phillyhouseservices/,,,,,success
kitchen contractors,07078,ALEX Kitchen and Bath Remodeling,"Montclair, NJ",(973) 435-6567,https://www.alexkitchenandbath.com/,5.0,6,5254240514947776402,,NO,info@alexcontracting.com,https://www.facebook.com/ALEXKitchenandBathRemodelingNJ,,https://www.linkedin.com/company/alex-kitchen-and-bath-remodeling,,,,success
interior designers,07711,Judy King Interiors,,(609) 279-0440,http://www.judykinginteriors.com/,4.9,9,2419283918451942702,,NO,Judy@Judykinginteriors.com,,https://www.instagram.com/judykinginteriors/,,,,,success
remodeling contractors,11568,Classic Painting & Home Improvements Inc.,"Syosset, NY",(516) 921-0494,http://www.classicrenovator.com/,4.9,31,786778081418650075,,NO,classicrenovator@yahoo.com,https://www.facebook.com/classicrenovator,https://www.instagram.com/classic_renovators/,,https://www.youtube.com/@classicrenovators2916,,,success
remodeling contractors,11568,Apex Remodeling,,(646) 385-5434,https://apexremo.com/,5.0,21,13678787331375695743,,NO,paul@apexremo.com,https://www.facebook.com/share/1RnLmWgF1u/?mibextid=wwXIfr%20,https://www.instagram.com/remodelingapex?igsh=Yjk4ZW03NGRmNnRm&utm_source=qr,,,,,success
